Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
348,2024-12-04 17:09:54,75.58,15.24,1.84
349,2024-12-04 17:09:54,75.80,15.24,1.84
350,2024-12-04 17:09:54,76.02,15.24,1.84
351,2024-12-04 17:09:54,76.22,15.24,1.84
352,2024-12-04 17:09:55,76.44,15.24,1.84
353,2024-12-04 17:09:55,76.65,15.24,1.84
354,2024-12-04 17:09:55,76.88,15.24,1.84
355,2024-12-04 17:09:55,77.10,15.24,1.84
356,2024-12-04 17:09:55,77.31,15.24,1.84
357,2024-12-04 17:09:56,77.52,15.24,1.84
358,2024-12-04 17:09:56,77.74,15.24,1.84
359,2024-12-04 17:09:56,77.96,15.24,1.84
360,2024-12-04 17:09:56,78.18,15.24,1.84
361,2024-12-04 17:09:57,78.38,15.24,1.84
362,2024-12-04 17:09:57,78.59,15.24,1.84
363,2024-12-04 17:09:57,78.80,15.24,1.84
364,2024-12-04 17:09:57,79.01,15.24,1.84
365,2024-12-04 17:09:57,79.23,15.24,1.84
366,2024-12-04 17:09:58,79.45,15.24,1.84
367,2024-12-04 17:09:58,79.67,15.24,1.84
368,2024-12-04 17:09:58,79.88,15.24,1.84
369,2024-12-04 17:09:58,80.09,15.24,1.84
370,2024-12-04 17:09:58,80.30,15.24,1.84
371,2024-12-04 17:09:59,80.52,15.24,1.84
372,2024-12-04 17:09:59,80.74,15.24,1.84
373,2024-12-04 17:09:59,80.95,15.24,1.84
374,2024-12-04 17:09:59,81.16,15.24,1.84
375,2024-12-04 17:09:59,81.37,15.24,1.84
376,2024-12-04 17:10:00,81.58,15.24,1.84
377,2024-12-04 17:10:00,81.80,15.24,1.84
378,2024-12-04 17:10:00,82.02,15.24,1.84
379,2024-12-04 17:10:00,82.23,15.24,1.84
380,2024-12-04 17:10:01,82.45,15.24,1.84
381,2024-12-04 17:10:01,82.65,15.24,1.84
382,2024-12-04 17:10:01,82.87,15.24,1.84
383,2024-12-04 17:10:01,83.09,15.24,1.84
384,2024-12-04 17:10:01,83.32,15.24,1.84
385,2024-12-04 17:10:02,83.54,15.24,1.84
386,2024-12-04 17:10:02,83.75,15.24,1.84
387,2024-12-04 17:10:02,83.96,15.24,1.84
388,2024-12-04 17:10:02,84.18,15.24,1.84
389,2024-12-04 17:10:03,84.39,15.24,1.84
390,2024-12-04 17:10:03,84.62,15.24,1.84
391,2024-12-04 17:10:03,84.84,15.24,1.84
392,2024-12-04 17:10:03,85.06,15.24,1.84
393,2024-12-04 17:10:03,85.29,15.24,1.84
394,2024-12-04 17:10:04,85.48,15.24,1.84
395,2024-12-04 17:10:04,85.68,15.24,1.84
396,2024-12-04 17:10:04,85.90,15.24,1.84
397,2024-12-04 17:10:04,86.12,15.24,1.84
398,2024-12-04 17:10:04,86.34,15.24,1.84
399,2024-12-04 17:10:05,86.57,15.24,1.84
400,2024-12-04 17:10:05,86.78,15.24,1.84
401,2024-12-04 17:10:05,86.99,15.24,1.84
402,2024-12-04 17:10:05,87.19,15.24,1.84
403,2024-12-04 17:10:06,87.40,15.24,1.84
404,2024-12-04 17:10:06,87.62,15.24,1.84
405,2024-12-04 17:10:06,87.84,15.24,1.84
406,2024-12-04 17:10:06,88.05,15.24,1.84
