Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
229,2024-12-04 01:00:40,269.04,17.49,6.84
230,2024-12-04 01:00:41,270.21,17.49,6.84
231,2024-12-04 01:00:42,271.38,17.49,6.84
232,2024-12-04 01:00:43,272.55,17.49,6.84
233,2024-12-04 01:00:44,273.73,17.49,6.84
234,2024-12-04 01:00:45,274.90,17.49,6.84
235,2024-12-04 01:00:47,276.07,17.49,6.84
236,2024-12-04 01:00:48,277.24,17.49,6.84
237,2024-12-04 01:00:49,278.41,17.49,6.84
238,2024-12-04 01:00:50,279.57,17.49,6.84
239,2024-12-04 01:00:51,280.74,17.49,6.84
240,2024-12-04 01:00:52,281.92,17.49,6.84
241,2024-12-04 01:00:54,283.09,17.49,6.84
242,2024-12-04 01:00:55,284.26,17.49,6.84
243,2024-12-04 01:00:56,285.43,17.49,6.84
244,2024-12-04 01:00:57,286.60,17.49,6.84
245,2024-12-04 01:00:58,287.77,17.49,6.84
246,2024-12-04 01:00:59,288.95,17.49,6.84
247,2024-12-04 01:01:01,290.11,17.49,6.84
248,2024-12-04 01:01:02,291.29,17.49,6.84
249,2024-12-04 01:01:03,292.45,17.49,6.84
250,2024-12-04 01:01:04,293.64,17.49,6.84
251,2024-12-04 01:01:05,294.80,17.49,6.84
252,2024-12-04 01:01:07,295.97,17.49,6.84
253,2024-12-04 01:01:08,297.12,17.49,6.84
254,2024-12-04 01:01:09,298.29,17.49,6.84
255,2024-12-04 01:01:10,299.46,17.49,6.84
256,2024-12-04 01:01:11,300.63,17.49,6.84
257,2024-12-04 01:01:12,301.80,17.49,6.84
258,2024-12-04 01:01:14,302.98,17.49,6.84
259,2024-12-04 01:01:15,304.14,17.49,6.84
260,2024-12-04 01:01:16,305.30,17.49,6.84
261,2024-12-04 01:01:17,306.47,17.49,6.84
262,2024-12-04 01:01:18,307.64,17.49,6.84
263,2024-12-04 01:01:19,308.80,17.49,6.84
264,2024-12-04 01:01:21,309.97,17.49,6.84
265,2024-12-04 01:01:22,311.15,17.49,6.84
266,2024-12-04 01:01:23,312.31,17.49,6.84
267,2024-12-04 01:01:24,313.48,17.49,6.84
268,2024-12-04 01:01:25,314.65,17.49,6.84
269,2024-12-04 01:01:26,315.81,17.49,6.84
270,2024-12-04 01:01:28,316.99,17.49,6.84
271,2024-12-04 01:01:29,318.16,17.49,6.84
272,2024-12-04 01:01:30,319.34,17.49,6.84
273,2024-12-04 01:01:31,320.51,17.49,6.84
274,2024-12-04 01:01:32,321.68,17.49,6.84
275,2024-12-04 01:01:33,322.85,17.49,6.84
276,2024-12-04 01:01:35,324.02,17.49,6.84
277,2024-12-04 01:01:36,325.19,17.49,6.84
278,2024-12-04 01:01:37,326.37,17.49,6.84
279,2024-12-04 01:01:38,327.54,17.49,6.84
280,2024-12-04 01:01:39,328.71,17.49,6.84
281,2024-12-04 01:01:40,329.88,17.49,6.84
282,2024-12-04 01:01:42,331.05,17.49,6.84
283,2024-12-04 01:01:43,332.22,17.49,6.84
284,2024-12-04 01:01:44,333.39,17.49,6.84
285,2024-12-04 01:01:45,334.55,17.49,6.84
286,2024-12-04 01:01:46,335.72,17.49,6.84
287,2024-12-04 01:01:47,336.88,17.49,6.84
288,2024-12-04 01:01:49,338.06,17.49,6.84
289,2024-12-04 01:01:50,339.23,17.49,6.84
290,2024-12-04 01:01:51,340.40,17.49,6.84
291,2024-12-04 01:01:52,341.57,17.49,6.84
292,2024-12-04 01:01:53,342.75,17.49,6.84
293,2024-12-04 01:01:54,343.92,17.49,6.84
294,2024-12-04 01:01:56,345.08,17.49,6.84
295,2024-12-04 01:01:57,346.25,17.49,6.84
296,2024-12-04 01:01:58,347.42,17.49,6.84
297,2024-12-04 01:01:59,348.59,17.49,6.84
298,2024-12-04 01:02:00,349.76,17.49,6.84
299,2024-12-04 01:02:01,350.93,17.49,6.84
300,2024-12-04 01:02:03,352.10,17.49,6.84
301,2024-12-04 01:02:04,353.28,17.49,6.84
302,2024-12-04 01:02:05,354.46,17.49,6.84
303,2024-12-04 01:02:06,355.64,17.49,6.84
304,2024-12-04 01:02:07,356.80,17.49,6.84
305,2024-12-04 01:02:09,357.97,17.49,6.84
306,2024-12-04 01:02:10,359.14,17.49,6.84
307,2024-12-04 01:02:11,360.32,17.49,6.84
308,2024-12-04 01:02:12,361.48,17.49,6.84
309,2024-12-04 01:02:13,362.66,17.49,6.84
310,2024-12-04 01:02:14,363.83,17.49,6.84
311,2024-12-04 01:02:16,364.99,17.49,6.84
312,2024-12-04 01:02:17,366.16,17.49,6.84
313,2024-12-04 01:02:18,367.34,17.49,6.84
314,2024-12-04 01:02:19,368.50,17.49,6.84
315,2024-12-04 01:02:20,369.67,17.49,6.84
316,2024-12-04 01:02:21,370.85,17.49,6.84
317,2024-12-04 01:02:23,372.02,17.49,6.84
318,2024-12-04 01:02:24,373.20,17.49,6.84
319,2024-12-04 01:02:25,374.37,17.49,6.84
320,2024-12-04 01:02:26,375.54,17.49,6.84
321,2024-12-04 01:02:27,376.72,17.49,6.84
322,2024-12-04 01:02:28,377.89,17.49,6.84
323,2024-12-04 01:02:30,379.06,17.49,6.84
324,2024-12-04 01:02:31,380.24,17.49,6.84
325,2024-12-04 01:02:32,381.41,17.49,6.84
326,2024-12-04 01:02:33,382.57,17.49,6.84
327,2024-12-04 01:02:34,383.75,17.49,6.84
328,2024-12-04 01:02:35,384.91,17.49,6.84
329,2024-12-04 01:02:37,386.08,17.49,6.84
330,2024-12-04 01:02:38,387.25,17.49,6.84
331,2024-12-04 01:02:39,388.41,17.49,6.84
332,2024-12-04 01:02:40,389.59,17.49,6.84
333,2024-12-04 01:02:41,390.76,17.49,6.84
334,2024-12-04 01:02:42,391.93,17.49,6.84
335,2024-12-04 01:02:44,393.11,17.49,6.84
336,2024-12-04 01:02:45,394.27,17.49,6.84
337,2024-12-04 01:02:46,395.45,17.49,6.84
338,2024-12-04 01:02:47,396.61,17.49,6.84
339,2024-12-04 01:02:48,397.78,17.49,6.84
340,2024-12-04 01:02:49,398.94,17.49,6.84
341,2024-12-04 01:02:51,400.12,17.49,6.84
342,2024-12-04 01:02:52,401.29,17.49,6.84
343,2024-12-04 01:02:53,402.45,17.49,6.84
344,2024-12-04 01:02:54,403.61,17.49,6.84
345,2024-12-04 01:02:55,404.78,17.49,6.84
346,2024-12-04 01:02:56,405.94,17.49,6.84
347,2024-12-04 01:02:58,407.13,17.49,6.84
348,2024-12-04 01:02:59,408.30,17.49,6.84
349,2024-12-04 01:03:00,409.46,17.49,6.84
350,2024-12-04 01:03:01,410.63,17.49,6.84
351,2024-12-04 01:03:02,411.80,17.49,6.84
352,2024-12-04 01:03:04,412.97,17.49,6.84
353,2024-12-04 01:03:05,414.14,17.49,6.84
354,2024-12-04 01:03:06,415.30,17.49,6.84
355,2024-12-04 01:03:07,416.47,17.49,6.84
356,2024-12-04 01:03:08,417.64,17.49,6.84
357,2024-12-04 01:03:09,418.81,17.49,6.84
358,2024-12-04 01:03:11,419.98,17.49,6.84
359,2024-12-04 01:03:12,421.14,17.49,6.84
360,2024-12-04 01:03:13,422.32,17.49,6.84
361,2024-12-04 01:03:14,423.48,17.49,6.84
362,2024-12-04 01:03:15,424.66,17.49,6.84
363,2024-12-04 01:03:16,425.83,17.49,6.84
364,2024-12-04 01:03:18,427.00,17.49,6.84
365,2024-12-04 01:03:19,428.18,17.49,6.84
366,2024-12-04 01:03:20,429.35,17.49,6.84
367,2024-12-04 01:03:21,430.52,17.49,6.84
368,2024-12-04 01:03:22,431.68,17.49,6.84
369,2024-12-04 01:03:23,432.86,17.49,6.84
370,2024-12-04 01:03:25,434.03,17.49,6.84
371,2024-12-04 01:03:26,435.21,17.49,6.84
372,2024-12-04 01:03:27,436.38,17.49,6.84
373,2024-12-04 01:03:28,437.56,17.49,6.84
374,2024-12-04 01:03:29,438.74,17.49,6.84
375,2024-12-04 01:03:30,439.90,17.49,6.84
376,2024-12-04 01:03:32,441.08,17.49,6.84
377,2024-12-04 01:03:33,442.24,17.49,6.84
378,2024-12-04 01:03:34,443.42,17.49,6.84
379,2024-12-04 01:03:35,444.59,17.49,6.84
380,2024-12-04 01:03:36,445.77,17.49,6.84
381,2024-12-04 01:03:37,446.95,17.49,6.84
382,2024-12-04 01:03:39,448.12,17.49,6.84
383,2024-12-04 01:03:40,449.29,17.49,6.84
384,2024-12-04 01:03:41,450.47,17.49,6.84
385,2024-12-04 01:03:42,451.65,17.49,6.84
386,2024-12-04 01:03:43,452.81,17.49,6.84
387,2024-12-04 01:03:45,453.98,17.49,6.84
388,2024-12-04 01:03:46,455.15,17.49,6.84
389,2024-12-04 01:03:47,456.32,17.49,6.84
390,2024-12-04 01:03:48,457.49,17.49,6.84
391,2024-12-04 01:03:49,458.66,17.49,6.84
392,2024-12-04 01:03:50,459.83,17.49,6.84
393,2024-12-04 01:03:52,461.01,17.49,6.84
394,2024-12-04 01:03:53,462.18,17.49,6.84
395,2024-12-04 01:03:54,463.35,17.49,6.84
396,2024-12-04 01:03:55,464.52,17.49,6.84
397,2024-12-04 01:03:56,465.68,17.49,6.84
398,2024-12-04 01:03:57,466.85,17.49,6.84
399,2024-12-04 01:03:59,468.02,17.49,6.84
400,2024-12-04 01:04:00,469.19,17.49,6.84
401,2024-12-04 01:04:01,470.36,17.49,6.84
402,2024-12-04 01:04:02,471.53,17.49,6.84
403,2024-12-04 01:04:03,472.70,17.49,6.84
404,2024-12-04 01:04:04,473.89,17.49,6.84
405,2024-12-04 01:04:06,475.05,17.49,6.84
406,2024-12-04 01:04:07,476.22,17.49,6.84
407,2024-12-04 01:04:08,477.39,17.49,6.84
408,2024-12-04 01:04:09,478.56,17.49,6.84
409,2024-12-04 01:04:10,479.75,17.49,6.84
410,2024-12-04 01:04:11,480.91,17.49,6.84
411,2024-12-04 01:04:13,482.08,17.49,6.84
412,2024-12-04 01:04:14,483.25,17.49,6.84
413,2024-12-04 01:04:15,484.42,17.49,6.84
414,2024-12-04 01:04:16,485.58,17.49,6.84
415,2024-12-04 01:04:17,486.74,17.49,6.84
416,2024-12-04 01:04:18,487.91,17.49,6.84
417,2024-12-04 01:04:20,489.08,17.49,6.84
418,2024-12-04 01:04:21,490.25,17.49,6.84
419,2024-12-04 01:04:22,491.42,17.49,6.84
420,2024-12-04 01:04:23,492.59,17.49,6.84
421,2024-12-04 01:04:24,493.76,17.49,6.84
422,2024-12-04 01:04:25,494.93,17.49,6.84
423,2024-12-04 01:04:27,496.09,17.49,6.84
424,2024-12-04 01:04:28,497.25,17.49,6.84
425,2024-12-04 01:04:29,498.42,17.49,6.84
426,2024-12-04 01:04:30,499.59,17.49,6.84
427,2024-12-04 01:04:31,500.76,17.49,6.84
428,2024-12-04 01:04:32,501.93,17.49,6.84
429,2024-12-04 01:04:34,503.09,17.49,6.84
430,2024-12-04 01:04:35,504.27,17.49,6.84
