Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
511,2024-12-04 04:08:57,492.51,17.49,5.09
512,2024-12-04 04:08:58,493.47,17.49,5.09
513,2024-12-04 04:08:59,494.45,17.49,5.09
514,2024-12-04 04:09:00,495.41,17.49,5.09
515,2024-12-04 04:09:01,496.37,17.49,5.09
516,2024-12-04 04:09:02,497.33,17.49,5.09
517,2024-12-04 04:09:03,498.30,17.49,5.09
518,2024-12-04 04:09:04,499.25,17.49,5.09
519,2024-12-04 04:09:05,500.21,17.49,5.09
520,2024-12-04 04:09:06,501.19,17.49,5.09
521,2024-12-04 04:09:07,502.15,17.49,5.09
522,2024-12-04 04:09:08,503.12,17.49,5.09
523,2024-12-04 04:09:09,504.08,17.49,5.09
524,2024-12-04 04:09:10,505.03,17.49,5.09
525,2024-12-04 04:09:11,505.99,17.49,5.09
526,2024-12-04 04:09:12,506.97,17.49,5.09
527,2024-12-04 04:09:13,507.93,17.49,5.09
528,2024-12-04 04:09:14,508.89,17.49,5.09
529,2024-12-04 04:09:15,509.86,17.49,5.09
530,2024-12-04 04:09:16,510.82,17.49,5.09
531,2024-12-04 04:09:17,511.79,17.49,5.09
532,2024-12-04 04:09:18,512.75,17.49,5.09
533,2024-12-04 04:09:19,513.71,17.49,5.09
534,2024-12-04 04:09:19,514.67,17.49,5.09
535,2024-12-04 04:09:20,515.63,17.49,5.09
536,2024-12-04 04:09:21,516.58,17.49,5.09
537,2024-12-04 04:09:22,517.54,17.49,5.09
538,2024-12-04 04:09:23,518.51,17.49,5.09
539,2024-12-04 04:09:24,519.48,17.49,5.09
540,2024-12-04 04:09:25,520.44,17.49,5.09
541,2024-12-04 04:09:26,521.40,17.49,5.09
542,2024-12-04 04:09:27,522.36,17.49,5.09
543,2024-12-04 04:09:28,523.33,17.49,5.09
544,2024-12-04 04:09:29,524.29,17.49,5.09
545,2024-12-04 04:09:30,525.26,17.49,5.09
546,2024-12-04 04:09:31,526.22,17.49,5.09
547,2024-12-04 04:09:32,527.18,17.49,5.09
548,2024-12-04 04:09:33,528.14,17.49,5.09
549,2024-12-04 04:09:34,529.11,17.49,5.09
550,2024-12-04 04:09:35,530.08,17.49,5.09
551,2024-12-04 04:09:36,531.04,17.49,5.09
552,2024-12-04 04:09:37,531.99,17.49,5.09
553,2024-12-04 04:09:38,532.96,17.49,5.09
554,2024-12-04 04:09:39,533.92,17.49,5.09
555,2024-12-04 04:09:40,534.89,17.49,5.09
556,2024-12-04 04:09:41,535.85,17.49,5.09
557,2024-12-04 04:09:42,536.82,17.49,5.09
558,2024-12-04 04:09:43,537.78,17.49,5.09
559,2024-12-04 04:09:44,538.74,17.49,5.09
560,2024-12-04 04:09:45,539.70,17.49,5.09
561,2024-12-04 04:09:45,540.66,17.49,5.09
562,2024-12-04 04:09:46,541.62,17.49,5.09
563,2024-12-04 04:09:47,542.59,17.49,5.09
564,2024-12-04 04:09:48,543.55,17.49,5.09
565,2024-12-04 04:09:49,544.51,17.49,5.09
566,2024-12-04 04:09:50,545.47,17.49,5.09
567,2024-12-04 04:09:51,546.44,17.49,5.09
568,2024-12-04 04:09:52,547.40,17.49,5.09
569,2024-12-04 04:09:53,548.37,17.49,5.09
570,2024-12-04 04:09:54,549.34,17.49,5.09
571,2024-12-04 04:09:55,550.30,17.49,5.09
572,2024-12-04 04:09:56,551.27,17.49,5.09
573,2024-12-04 04:09:57,552.22,17.49,5.09
574,2024-12-04 04:09:58,553.19,17.49,5.09
575,2024-12-04 04:09:59,554.16,17.49,5.09
576,2024-12-04 04:10:00,555.13,17.49,5.09
577,2024-12-04 04:10:01,556.09,17.49,5.09
578,2024-12-04 04:10:02,557.06,17.49,5.09
579,2024-12-04 04:10:03,558.02,17.49,5.09
580,2024-12-04 04:10:04,558.98,17.49,5.09
581,2024-12-04 04:10:05,559.95,17.49,5.09
582,2024-12-04 04:10:06,560.92,17.49,5.09
583,2024-12-04 04:10:07,561.88,17.49,5.09
584,2024-12-04 04:10:08,562.83,17.49,5.09
585,2024-12-04 04:10:09,563.80,17.49,5.09
586,2024-12-04 04:10:10,564.75,17.49,5.09
587,2024-12-04 04:10:11,565.71,17.49,5.09
588,2024-12-04 04:10:11,566.67,17.49,5.09
589,2024-12-04 04:10:12,567.64,17.49,5.09
590,2024-12-04 04:10:13,568.59,17.49,5.09
591,2024-12-04 04:10:14,569.55,17.49,5.09
592,2024-12-04 04:10:15,570.51,17.49,5.09
593,2024-12-04 04:10:16,571.47,17.49,5.09
594,2024-12-04 04:10:17,572.44,17.49,5.09
595,2024-12-04 04:10:18,573.39,17.49,5.09
596,2024-12-04 04:10:19,574.36,17.49,5.09
597,2024-12-04 04:10:20,575.32,17.49,5.09
598,2024-12-04 04:10:21,576.29,17.49,5.09
599,2024-12-04 04:10:22,577.24,17.49,5.09
600,2024-12-04 04:10:23,578.21,17.49,5.09
601,2024-12-04 04:10:24,579.17,17.49,5.09
602,2024-12-04 04:10:25,580.13,17.49,5.09
603,2024-12-04 04:10:26,581.09,17.49,5.09
604,2024-12-04 04:10:27,582.05,17.49,5.09
605,2024-12-04 04:10:28,583.01,17.49,5.09
606,2024-12-04 04:10:29,583.97,17.49,5.09
607,2024-12-04 04:10:30,584.93,17.49,5.09
608,2024-12-04 04:10:31,585.89,17.49,5.09
609,2024-12-04 04:10:32,586.84,17.49,5.09
610,2024-12-04 04:10:33,587.80,17.49,5.09
611,2024-12-04 04:10:34,588.77,17.49,5.09
612,2024-12-04 04:10:35,589.73,17.49,5.09
613,2024-12-04 04:10:36,590.69,17.49,5.09
614,2024-12-04 04:10:36,591.65,17.49,5.09
615,2024-12-04 04:10:37,592.61,17.49,5.09
616,2024-12-04 04:10:38,593.57,17.49,5.09
617,2024-12-04 04:10:39,594.53,17.49,5.09
618,2024-12-04 04:10:40,595.50,17.49,5.09
619,2024-12-04 04:10:41,596.46,17.49,5.09
620,2024-12-04 04:10:42,597.43,17.49,5.09
621,2024-12-04 04:10:43,598.39,17.49,5.09
622,2024-12-04 04:10:44,599.36,17.49,5.09
623,2024-12-04 04:10:45,600.33,17.49,5.09
624,2024-12-04 04:10:46,601.29,17.49,5.09
625,2024-12-04 04:10:47,602.25,17.49,5.09
626,2024-12-04 04:10:48,603.22,17.49,5.09
627,2024-12-04 04:10:49,604.18,17.49,5.09
628,2024-12-04 04:10:50,605.15,17.49,5.09
629,2024-12-04 04:10:51,606.10,17.49,5.09
630,2024-12-04 04:10:52,607.07,17.49,5.09
631,2024-12-04 04:10:53,608.03,17.49,5.09
632,2024-12-04 04:10:54,609.00,17.49,5.09
633,2024-12-04 04:10:55,609.95,17.49,5.09
634,2024-12-04 04:10:56,610.92,17.49,5.09
635,2024-12-04 04:10:57,611.89,17.49,5.09
636,2024-12-04 04:10:58,612.84,17.49,5.09
637,2024-12-04 04:10:59,613.80,17.49,5.09
638,2024-12-04 04:11:00,614.76,17.49,5.09
639,2024-12-04 04:11:01,615.73,17.49,5.09
640,2024-12-04 04:11:02,616.69,17.49,5.09
641,2024-12-04 04:11:02,617.65,17.49,5.09
642,2024-12-04 04:11:03,618.61,17.49,5.09
643,2024-12-04 04:11:04,619.56,17.49,5.09
644,2024-12-04 04:11:05,620.53,17.49,5.09
645,2024-12-04 04:11:06,621.49,17.49,5.09
646,2024-12-04 04:11:07,622.44,17.49,5.09
647,2024-12-04 04:11:08,623.41,17.49,5.09
648,2024-12-04 04:11:09,624.37,17.49,5.09
649,2024-12-04 04:11:10,625.34,17.49,5.09
650,2024-12-04 04:11:11,626.30,17.49,5.09
651,2024-12-04 04:11:12,627.27,17.49,5.09
652,2024-12-04 04:11:13,628.22,17.49,5.09
653,2024-12-04 04:11:14,629.19,17.49,5.09
654,2024-12-04 04:11:15,630.15,17.49,5.09
655,2024-12-04 04:11:16,631.10,17.49,5.09
656,2024-12-04 04:11:17,632.07,17.49,5.09
657,2024-12-04 04:11:18,633.03,17.49,5.09
658,2024-12-04 04:11:19,633.99,17.49,5.09
659,2024-12-04 04:11:20,634.95,17.49,5.09
660,2024-12-04 04:11:21,635.90,17.49,5.09
661,2024-12-04 04:11:22,636.87,17.49,5.09
662,2024-12-04 04:11:23,637.82,17.49,5.09
663,2024-12-04 04:11:24,638.78,17.49,5.09
664,2024-12-04 04:11:25,639.74,17.49,5.09
665,2024-12-04 04:11:26,640.69,17.49,5.09
666,2024-12-04 04:11:26,641.65,17.49,5.09
667,2024-12-04 04:11:27,642.61,17.49,5.09
668,2024-12-04 04:11:28,643.57,17.49,5.09
669,2024-12-04 04:11:29,644.53,17.49,5.09
670,2024-12-04 04:11:30,645.49,17.49,5.09
671,2024-12-04 04:11:31,646.45,17.49,5.09
672,2024-12-04 04:11:32,647.40,17.49,5.09
673,2024-12-04 04:11:33,648.37,17.49,5.09
674,2024-12-04 04:11:34,649.33,17.49,5.09
675,2024-12-04 04:11:35,650.29,17.49,5.09
676,2024-12-04 04:11:36,651.24,17.49,5.09
677,2024-12-04 04:11:37,652.21,17.49,5.09
678,2024-12-04 04:11:38,653.17,17.49,5.09
679,2024-12-04 04:11:39,654.13,17.49,5.09
680,2024-12-04 04:11:40,655.08,17.49,5.09
681,2024-12-04 04:11:41,656.05,17.49,5.09
682,2024-12-04 04:11:42,657.01,17.49,5.09
683,2024-12-04 04:11:43,657.97,17.49,5.09
684,2024-12-04 04:11:44,658.93,17.49,5.09
685,2024-12-04 04:11:45,659.89,17.49,5.09
686,2024-12-04 04:11:46,660.85,17.49,5.09
687,2024-12-04 04:11:47,661.81,17.49,5.09
688,2024-12-04 04:11:48,662.77,17.49,5.09
689,2024-12-04 04:11:49,663.73,17.49,5.09
690,2024-12-04 04:11:50,664.69,17.49,5.09
691,2024-12-04 04:11:50,665.65,17.49,5.09
692,2024-12-04 04:11:51,666.61,17.49,5.09
693,2024-12-04 04:11:52,667.59,17.49,5.09
694,2024-12-04 04:11:53,668.54,17.49,5.09
695,2024-12-04 04:11:54,669.51,17.49,5.09
696,2024-12-04 04:11:55,670.46,17.49,5.09
697,2024-12-04 04:11:56,671.41,17.49,5.09
698,2024-12-04 04:11:57,672.38,17.49,5.09
699,2024-12-04 04:11:58,673.33,17.49,5.09
700,2024-12-04 04:11:59,674.29,17.49,5.09
701,2024-12-04 04:12:00,675.26,17.49,5.09
702,2024-12-04 04:12:01,676.22,17.49,5.09
703,2024-12-04 04:12:02,677.17,17.49,5.09
704,2024-12-04 04:12:03,678.13,17.49,5.09
705,2024-12-04 04:12:04,679.09,17.49,5.09
706,2024-12-04 04:12:05,680.05,17.49,5.09
707,2024-12-04 04:12:06,681.01,17.49,5.09
708,2024-12-04 04:12:07,681.98,17.49,5.09
709,2024-12-04 04:12:08,682.94,17.49,5.09
710,2024-12-04 04:12:09,683.89,17.49,5.09
711,2024-12-04 04:12:10,684.85,17.49,5.09
712,2024-12-04 04:12:11,685.81,17.49,5.09
713,2024-12-04 04:12:12,686.76,17.49,5.09
714,2024-12-04 04:12:13,687.72,17.49,5.09
715,2024-12-04 04:12:14,688.69,17.49,5.09
716,2024-12-04 04:12:14,689.64,17.49,5.09
717,2024-12-04 04:12:15,690.60,17.49,5.09
718,2024-12-04 04:12:16,691.56,17.49,5.09
719,2024-12-04 04:12:17,692.52,17.49,5.09
720,2024-12-04 04:12:18,693.48,17.49,5.09
721,2024-12-04 04:12:19,694.44,17.49,5.09
722,2024-12-04 04:12:20,695.41,17.49,5.09
723,2024-12-04 04:12:21,696.36,17.49,5.09
724,2024-12-04 04:12:22,697.33,17.49,5.09
725,2024-12-04 04:12:23,698.28,17.49,5.09
726,2024-12-04 04:12:24,699.24,17.49,5.09
727,2024-12-04 04:12:25,700.20,17.49,5.09
728,2024-12-04 04:12:26,701.16,17.49,5.09
729,2024-12-04 04:12:27,702.12,17.49,5.09
730,2024-12-04 04:12:28,703.08,17.49,5.09
731,2024-12-04 04:12:29,704.05,17.49,5.09
732,2024-12-04 04:12:30,705.02,17.49,5.09
733,2024-12-04 04:12:31,705.97,17.49,5.09
734,2024-12-04 04:12:32,706.93,17.49,5.09
735,2024-12-04 04:12:33,707.89,17.49,5.09
736,2024-12-04 04:12:34,708.86,17.49,5.09
737,2024-12-04 04:12:35,709.81,17.49,5.09
738,2024-12-04 04:12:36,710.77,17.49,5.09
739,2024-12-04 04:12:37,711.73,17.49,5.09
740,2024-12-04 04:12:38,712.70,17.49,5.09
741,2024-12-04 04:12:38,713.65,17.49,5.09
742,2024-12-04 04:12:39,714.62,17.49,5.09
743,2024-12-04 04:12:40,715.58,17.49,5.09
744,2024-12-04 04:12:41,716.54,17.49,5.09
745,2024-12-04 04:12:42,717.50,17.49,5.09
746,2024-12-04 04:12:43,718.47,17.49,5.09
747,2024-12-04 04:12:44,719.43,17.49,5.09
748,2024-12-04 04:12:45,720.39,17.49,5.09
749,2024-12-04 04:12:46,721.35,17.49,5.09
750,2024-12-04 04:12:47,722.31,17.49,5.09
751,2024-12-04 04:12:48,723.28,17.49,5.09
752,2024-12-04 04:12:49,724.23,17.49,5.09
753,2024-12-04 04:12:50,725.18,17.49,5.09
754,2024-12-04 04:12:51,726.13,17.49,5.09
755,2024-12-04 04:12:52,727.10,17.49,5.09
756,2024-12-04 04:12:53,728.05,17.49,5.09
757,2024-12-04 04:12:54,729.01,17.49,5.09
758,2024-12-04 04:12:55,729.97,17.49,5.09
759,2024-12-04 04:12:56,730.93,17.49,5.09
760,2024-12-04 04:12:57,731.90,17.49,5.09
761,2024-12-04 04:12:58,732.86,17.49,5.09
762,2024-12-04 04:12:59,733.84,17.49,5.09
763,2024-12-04 04:13:00,734.79,17.49,5.09
764,2024-12-04 04:13:01,735.75,17.49,5.09
765,2024-12-04 04:13:02,736.72,17.49,5.09
766,2024-12-04 04:13:02,737.68,17.49,5.09
767,2024-12-04 04:13:03,738.63,17.49,5.09
768,2024-12-04 04:13:04,739.60,17.49,5.09
769,2024-12-04 04:13:05,740.56,17.49,5.09
770,2024-12-04 04:13:06,741.53,17.49,5.09
771,2024-12-04 04:13:07,742.50,17.49,5.09
772,2024-12-04 04:13:08,743.46,17.49,5.09
773,2024-12-04 04:13:09,744.42,17.49,5.09
774,2024-12-04 04:13:10,745.38,17.49,5.09
775,2024-12-04 04:13:11,746.34,17.49,5.09
776,2024-12-04 04:13:12,747.30,17.49,5.09
777,2024-12-04 04:13:13,748.26,17.49,5.09
778,2024-12-04 04:13:14,749.23,17.49,5.09
779,2024-12-04 04:13:15,750.19,17.49,5.09
780,2024-12-04 04:13:16,751.15,17.49,5.09
781,2024-12-04 04:13:17,752.11,17.49,5.09
782,2024-12-04 04:13:18,753.08,17.49,5.09
783,2024-12-04 04:13:19,754.04,17.49,5.09
784,2024-12-04 04:13:20,754.99,17.49,5.09
785,2024-12-04 04:13:21,755.95,17.49,5.09
786,2024-12-04 04:13:22,756.91,17.49,5.09
787,2024-12-04 04:13:23,757.87,17.49,5.09
788,2024-12-04 04:13:24,758.84,17.49,5.09
789,2024-12-04 04:13:25,759.79,17.49,5.09
790,2024-12-04 04:13:26,760.75,17.49,5.09
791,2024-12-04 04:13:27,761.72,17.49,5.09
792,2024-12-04 04:13:27,762.67,17.49,5.09
793,2024-12-04 04:13:28,763.64,17.49,5.09
794,2024-12-04 04:13:29,764.59,17.49,5.09
795,2024-12-04 04:13:30,765.55,17.49,5.09
796,2024-12-04 04:13:31,766.50,17.49,5.09
797,2024-12-04 04:13:32,767.46,17.49,5.09
798,2024-12-04 04:13:33,768.42,17.49,5.09
799,2024-12-04 04:13:34,769.39,17.49,5.09
800,2024-12-04 04:13:35,770.33,17.49,5.09
801,2024-12-04 04:13:36,771.29,17.49,5.09
802,2024-12-04 04:13:37,772.26,17.49,5.09
803,2024-12-04 04:13:38,773.22,17.49,5.09
804,2024-12-04 04:13:39,774.18,17.49,5.09
805,2024-12-04 04:13:40,775.14,17.49,5.09
806,2024-12-04 04:13:41,776.11,17.49,5.09
807,2024-12-04 04:13:42,777.07,17.49,5.09
808,2024-12-04 04:13:43,778.04,17.49,5.09
809,2024-12-04 04:13:44,779.00,17.49,5.09
810,2024-12-04 04:13:45,779.97,17.49,5.09
811,2024-12-04 04:13:46,780.92,17.49,5.09
812,2024-12-04 04:13:47,781.88,17.49,5.09
813,2024-12-04 04:13:48,782.84,17.49,5.09
814,2024-12-04 04:13:49,783.80,17.49,5.09
815,2024-12-04 04:13:50,784.76,17.49,5.09
816,2024-12-04 04:13:51,785.71,17.49,5.09
817,2024-12-04 04:13:51,786.67,17.49,5.09
818,2024-12-04 04:13:52,787.63,17.49,5.09
819,2024-12-04 04:13:53,788.58,17.49,5.09
820,2024-12-04 04:13:54,789.54,17.49,5.09
821,2024-12-04 04:13:55,790.50,17.49,5.09
822,2024-12-04 04:13:56,791.46,17.49,5.09
823,2024-12-04 04:13:57,792.43,17.49,5.09
824,2024-12-04 04:13:58,793.39,17.49,5.09
825,2024-12-04 04:13:59,794.34,17.49,5.09
826,2024-12-04 04:14:00,795.31,17.49,5.09
827,2024-12-04 04:14:01,796.27,17.49,5.09
828,2024-12-04 04:14:02,797.23,17.49,5.09
829,2024-12-04 04:14:03,798.20,17.49,5.09
830,2024-12-04 04:14:04,799.16,17.49,5.09
831,2024-12-04 04:14:05,800.12,17.49,5.09
832,2024-12-04 04:14:06,801.07,17.49,5.09
833,2024-12-04 04:14:07,802.04,17.49,5.09
834,2024-12-04 04:14:08,802.99,17.49,5.09
835,2024-12-04 04:14:09,803.95,17.49,5.09
836,2024-12-04 04:14:10,804.90,17.49,5.09
837,2024-12-04 04:14:11,805.87,17.49,5.09
838,2024-12-04 04:14:12,806.83,17.49,5.09
839,2024-12-04 04:14:13,807.79,17.49,5.09
840,2024-12-04 04:14:14,808.75,17.49,5.09
841,2024-12-04 04:14:15,809.71,17.49,5.09
842,2024-12-04 04:14:15,810.68,17.49,5.09
843,2024-12-04 04:14:16,811.63,17.49,5.09
844,2024-12-04 04:14:17,812.59,17.49,5.09
845,2024-12-04 04:14:18,813.55,17.49,5.09
846,2024-12-04 04:14:19,814.51,17.49,5.09
847,2024-12-04 04:14:20,815.47,17.49,5.09
848,2024-12-04 04:14:21,816.43,17.49,5.09
849,2024-12-04 04:14:22,817.39,17.49,5.09
850,2024-12-04 04:14:23,818.35,17.49,5.09
851,2024-12-04 04:14:24,819.31,17.49,5.09
852,2024-12-04 04:14:25,820.26,17.49,5.09
853,2024-12-04 04:14:26,821.22,17.49,5.09
854,2024-12-04 04:14:27,822.18,17.49,5.09
855,2024-12-04 04:14:28,823.13,17.49,5.09
856,2024-12-04 04:14:29,824.10,17.49,5.09
857,2024-12-04 04:14:30,825.05,17.49,5.09
858,2024-12-04 04:14:31,826.01,17.49,5.09
859,2024-12-04 04:14:32,826.97,17.49,5.09
860,2024-12-04 04:14:33,827.93,17.49,5.09
861,2024-12-04 04:14:34,828.88,17.49,5.09
862,2024-12-04 04:14:35,829.84,17.49,5.09
863,2024-12-04 04:14:36,830.80,17.49,5.09
864,2024-12-04 04:14:37,831.76,17.49,5.09
865,2024-12-04 04:14:38,832.72,17.49,5.09
866,2024-12-04 04:14:39,833.68,17.49,5.09
867,2024-12-04 04:14:39,834.64,17.49,5.09
868,2024-12-04 04:14:40,835.60,17.49,5.09
869,2024-12-04 04:14:41,836.56,17.49,5.09
870,2024-12-04 04:14:42,837.52,17.49,5.09
871,2024-12-04 04:14:43,838.49,17.49,5.09
872,2024-12-04 04:14:44,839.44,17.49,5.09
873,2024-12-04 04:14:45,840.40,17.49,5.09
874,2024-12-04 04:14:46,841.37,17.49,5.09
875,2024-12-04 04:14:47,842.33,17.49,5.09
876,2024-12-04 04:14:48,843.29,17.49,5.09
877,2024-12-04 04:14:49,844.25,17.49,5.09
878,2024-12-04 04:14:50,845.23,17.49,5.09
879,2024-12-04 04:14:51,846.18,17.49,5.09
880,2024-12-04 04:14:52,847.14,17.49,5.09
881,2024-12-04 04:14:53,848.12,17.49,5.09
882,2024-12-04 04:14:54,849.08,17.49,5.09
883,2024-12-04 04:14:55,850.04,17.49,5.09
884,2024-12-04 04:14:56,851.00,17.49,5.09
885,2024-12-04 04:14:57,851.97,17.49,5.09
886,2024-12-04 04:14:58,852.93,17.49,5.09
887,2024-12-04 04:14:59,853.89,17.49,5.09
888,2024-12-04 04:15:00,854.86,17.49,5.09
889,2024-12-04 04:15:01,855.83,17.49,5.09
890,2024-12-04 04:15:02,856.79,17.49,5.09
891,2024-12-04 04:15:03,857.76,17.49,5.09
892,2024-12-04 04:15:04,858.72,17.49,5.09
893,2024-12-04 04:15:05,859.69,17.49,5.09
894,2024-12-04 04:15:05,860.66,17.49,5.09
895,2024-12-04 04:15:06,861.64,17.49,5.09
896,2024-12-04 04:15:07,862.60,17.49,5.09
897,2024-12-04 04:15:08,863.57,17.49,5.09
898,2024-12-04 04:15:09,864.53,17.49,5.09
899,2024-12-04 04:15:10,865.49,17.49,5.09
900,2024-12-04 04:15:11,866.45,17.49,5.09
901,2024-12-04 04:15:12,867.41,17.49,5.09
902,2024-12-04 04:15:13,868.37,17.49,5.09
903,2024-12-04 04:15:14,869.33,17.49,5.09
904,2024-12-04 04:15:15,870.29,17.49,5.09
905,2024-12-04 04:15:16,871.25,17.49,5.09
906,2024-12-04 04:15:17,872.21,17.49,5.09
907,2024-12-04 04:15:18,873.18,17.49,5.09
908,2024-12-04 04:15:19,874.14,17.49,5.09
909,2024-12-04 04:15:20,875.10,17.49,5.09
910,2024-12-04 04:15:21,876.07,17.49,5.09
911,2024-12-04 04:15:22,877.04,17.49,5.09
912,2024-12-04 04:15:23,878.00,17.49,5.09
913,2024-12-04 04:15:24,878.96,17.49,5.09
914,2024-12-04 04:15:25,879.93,17.49,5.09
915,2024-12-04 04:15:26,880.89,17.49,5.09
916,2024-12-04 04:15:27,881.85,17.49,5.09
917,2024-12-04 04:15:28,882.82,17.49,5.09
918,2024-12-04 04:15:29,883.78,17.49,5.09
919,2024-12-04 04:15:30,884.74,17.49,5.09
920,2024-12-04 04:15:31,885.71,17.49,5.09
921,2024-12-04 04:15:31,886.67,17.49,5.09
922,2024-12-04 04:15:32,887.63,17.49,5.09
923,2024-12-04 04:15:33,888.59,17.49,5.09
924,2024-12-04 04:15:34,889.56,17.49,5.09
925,2024-12-04 04:15:35,890.52,17.49,5.09
926,2024-12-04 04:15:36,891.48,17.49,5.09
927,2024-12-04 04:15:37,892.45,17.49,5.09
928,2024-12-04 04:15:38,893.42,17.49,5.09
929,2024-12-04 04:15:39,894.39,17.49,5.09
930,2024-12-04 04:15:40,895.35,17.49,5.09
931,2024-12-04 04:15:41,896.32,17.49,5.09
932,2024-12-04 04:15:42,897.30,17.49,5.09
933,2024-12-04 04:15:43,898.27,17.49,5.09
934,2024-12-04 04:15:44,899.24,17.49,5.09
935,2024-12-04 04:15:45,900.20,17.49,5.09
936,2024-12-04 04:15:46,901.17,17.49,5.09
937,2024-12-04 04:15:47,902.14,17.49,5.09
938,2024-12-04 04:15:48,903.12,17.49,5.09
939,2024-12-04 04:15:49,904.09,17.49,5.09
940,2024-12-04 04:15:50,905.06,17.49,5.09
941,2024-12-04 04:15:51,906.01,17.49,5.09
942,2024-12-04 04:15:52,906.98,17.49,5.09
943,2024-12-04 04:15:53,907.95,17.49,5.09
944,2024-12-04 04:15:54,908.93,17.49,5.09
945,2024-12-04 04:15:55,909.89,17.49,5.09
946,2024-12-04 04:15:56,910.86,17.49,5.09
947,2024-12-04 04:15:57,911.83,17.49,5.09
948,2024-12-04 04:15:58,912.80,17.49,5.09
949,2024-12-04 04:15:59,913.76,17.49,5.09
950,2024-12-04 04:16:00,914.73,17.49,5.09
951,2024-12-04 04:16:01,915.70,17.49,5.09
952,2024-12-04 04:16:01,916.67,17.49,5.09
953,2024-12-04 04:16:02,917.63,17.49,5.09
954,2024-12-04 04:16:03,918.60,17.49,5.09
955,2024-12-04 04:16:04,919.56,17.49,5.09
956,2024-12-04 04:16:05,920.52,17.49,5.09
957,2024-12-04 04:16:06,921.49,17.49,5.09
958,2024-12-04 04:16:07,922.46,17.49,5.09
959,2024-12-04 04:16:08,923.42,17.49,5.09
960,2024-12-04 04:16:09,924.39,17.49,5.09
961,2024-12-04 04:16:10,925.36,17.49,5.09
962,2024-12-04 04:16:11,926.31,17.49,5.09
963,2024-12-04 04:16:12,927.29,17.49,5.09
964,2024-12-04 04:16:13,928.25,17.49,5.09
965,2024-12-04 04:16:14,929.21,17.49,5.09
966,2024-12-04 04:16:15,930.17,17.49,5.09
967,2024-12-04 04:16:16,931.13,17.49,5.09
968,2024-12-04 04:16:17,932.08,17.49,5.09
969,2024-12-04 04:16:18,933.05,17.49,5.09
970,2024-12-04 04:16:19,934.01,17.49,5.09
971,2024-12-04 04:16:20,934.99,17.49,5.09
972,2024-12-04 04:16:21,935.95,17.49,5.09
973,2024-12-04 04:16:22,936.92,17.49,5.09
974,2024-12-04 04:16:23,937.89,17.49,5.09
975,2024-12-04 04:16:24,938.86,17.49,5.09
976,2024-12-04 04:16:25,939.82,17.49,5.09
977,2024-12-04 04:16:26,940.78,17.49,5.09
978,2024-12-04 04:16:27,941.73,17.49,5.09
979,2024-12-04 04:16:28,942.69,17.49,5.09
980,2024-12-04 04:16:28,943.66,17.49,5.09
981,2024-12-04 04:16:29,944.61,17.49,5.09
982,2024-12-04 04:16:30,945.59,17.49,5.09
983,2024-12-04 04:16:31,946.56,17.49,5.09
984,2024-12-04 04:16:32,947.53,17.49,5.09
985,2024-12-04 04:16:33,948.50,17.49,5.09
986,2024-12-04 04:16:34,949.47,17.49,5.09
987,2024-12-04 04:16:35,950.43,17.49,5.09
988,2024-12-04 04:16:36,951.40,17.49,5.09
989,2024-12-04 04:16:37,952.36,17.49,5.09
990,2024-12-04 04:16:38,953.32,17.49,5.09
991,2024-12-04 04:16:39,954.28,17.49,5.09
992,2024-12-04 04:16:40,955.24,17.49,5.09
993,2024-12-04 04:16:41,956.21,17.49,5.09
994,2024-12-04 04:16:42,957.17,17.49,5.09
995,2024-12-04 04:16:43,958.13,17.49,5.09
996,2024-12-04 04:16:44,959.10,17.49,5.09
997,2024-12-04 04:16:45,960.07,17.49,5.09
998,2024-12-04 04:16:46,961.04,17.49,5.09
999,2024-12-04 04:16:47,962.00,17.49,5.09
1000,2024-12-04 04:16:48,962.96,17.49,5.09
1001,2024-12-04 04:16:49,963.93,17.49,5.09
1002,2024-12-04 04:16:50,964.90,17.49,5.09
1003,2024-12-04 04:16:51,965.87,17.49,5.09
1004,2024-12-04 04:16:52,966.83,17.49,5.09
1005,2024-12-04 04:16:53,967.80,17.49,5.09
1006,2024-12-04 04:16:54,968.76,17.49,5.09
1007,2024-12-04 04:16:55,969.72,17.49,5.09
1008,2024-12-04 04:16:56,970.69,17.49,5.09
1009,2024-12-04 04:16:56,971.65,17.49,5.09
1010,2024-12-04 04:16:57,972.61,17.49,5.09
1011,2024-12-04 04:16:58,973.56,17.49,5.09
1012,2024-12-04 04:16:59,974.53,17.49,5.09
1013,2024-12-04 04:17:00,975.50,17.49,5.09
1014,2024-12-04 04:17:01,976.45,17.49,5.09
1015,2024-12-04 04:17:02,977.42,17.49,5.09
1016,2024-12-04 04:17:03,978.39,17.49,5.09
1017,2024-12-04 04:17:04,979.34,17.49,5.09
1018,2024-12-04 04:17:05,980.29,17.49,5.09
1019,2024-12-04 04:17:06,981.26,17.49,5.09
1020,2024-12-04 04:17:07,982.23,17.49,5.09
1021,2024-12-04 04:17:08,983.20,17.49,5.09
1022,2024-12-04 04:17:09,984.17,17.49,5.09
1023,2024-12-04 04:17:10,985.13,17.49,5.09
1024,2024-12-04 04:17:11,986.09,17.49,5.09
1025,2024-12-04 04:17:12,987.07,17.49,5.09
1026,2024-12-04 04:17:13,988.02,17.49,5.09
